Date,Return
2018-09-07,-0.19430560420649057
2018-09-10,0.1738451220870907
2018-09-11,0.3297473840850218
2018-09-12,0.02418597986548754
2018-09-13,0.5914585908426417
2018-09-14,0.017212073255534754
2018-09-17,-0.5294041239159775
2018-09-18,0.5425665994072348
2018-09-19,0.10657943880734155
2018-09-20,0.8104034545693084
2018-09-21,-0.0913621378857088
2018-09-24,-0.3322460301549812
2018-09-25,-0.09274742792428903
2018-09-26,-0.29919678101969494
2018-09-27,0.2793716745357111
2018-09-28,0.010332623591691181
2018-10-01,0.3474455345018779
2018-10-02,-0.05831157569016199
2018-10-03,0.05490386321844731
2018-10-04,-0.781593874921116
2018-10-05,-0.5596991164718457
2018-10-08,0.0
2018-10-09,-0.14588570183746707
2018-10-10,-3.1663378393737007
2018-10-11,-2.202665755506905
2018-10-12,1.388844300155312
2018-10-15,-0.5617042224602575
2018-10-16,2.186599401675271
2018-10-17,0.017850975093547383
2018-10-18,-1.4441131139688146
2018-10-19,-0.0542785293068504
2018-10-22,-0.4488827661191186
2018-10-23,-0.5090775231811007
2018-10-24,-3.0298388246648877
2018-10-25,1.7940301694749472
2018-10-26,-1.7587344174101016
2018-10-29,-0.5540404061843862
2018-10-30,1.4818757279069228
2018-10-31,1.0680670983531426
2018-11-01,1.0642084138816177
2018-11-02,-0.5923223591364102
2018-11-05,0.551707350875752
2018-11-06,0.6327953565709921
2018-11-07,2.1408794755439775
2018-11-08,-0.18146850721884045
2018-11-09,-0.9768113175094961
2018-11-12,-1.8685366020747995
2018-11-13,-0.18713138629370407
2018-11-14,-0.6836627633379444
2018-11-15,1.0436694985533235
2018-11-16,0.26005698700939384
2018-11-19,-1.6914535965778743
2018-11-20,-1.850601455461398
2018-11-21,0.3407418875194468
2018-11-23,-0.667900509612207
2018-11-26,1.6144589826002198
2018-11-27,0.3364428694667243
2018-11-28,2.3025546510993644
2018-11-29,-0.21850351074903518
2018-11-30,0.6094882563462134
2018-12-03,1.3241653410938747
2018-12-04,-3.2402506217456217
2018-12-06,-0.15169504786584076
2018-12-07,-2.323596406103434
2018-12-10,0.18969462900737533
2018-12-11,0.02269673242665249
2018-12-12,0.5035567052106948
2018-12-13,-0.033892549688552265
2018-12-14,-1.8464904526877546
2018-12-17,-1.961829156206485
2018-12-18,-0.10964219793110352
2018-12-19,-1.497570284390426
2018-12-20,-1.6278031364863055
2018-12-21,-2.048958280326918
2018-12-24,-2.642276623343487
2018-12-26,5.05248229291877
2018-12-27,0.767722477762911
2018-12-28,-0.12899997558295517
2018-12-31,0.8758893943270563
2019-01-02,0.10403279843747004
2019-01-03,-2.3862799887204744
2019-01-04,3.3495768555514616
2019-01-07,0.7884616561042446
2019-01-08,0.9395153165475012
2019-01-09,0.46737423116109955
2019-01-10,0.3527459237532726
2019-01-11,0.038635315457180575
2019-01-14,-0.6100908571801456
2019-01-15,1.146074256177898
2019-01-16,0.24199233337944825
2019-01-17,0.7586416548247765
2019-01-18,1.3310555254702594
2019-01-22,-1.3510564685837556
2019-01-23,0.20924774602650853
2019-01-24,0.05312057449318175
2019-01-25,0.8461431742954995
2019-01-28,-0.76003181412726
2019-01-29,-0.13266706471932732
2019-01-30,1.5830343435754068
2019-01-31,0.8782673068783664
2019-02-01,0.048147832703260285
2019-02-04,0.7035373197013639
2019-02-05,0.41918458052563334
2019-02-06,-0.13183262003726437
2019-02-07,-0.9532721350016149
2019-02-08,0.12217280681534604
2019-02-11,0.05544765180856004
2019-02-12,1.2859121450838673
2019-02-13,0.32472709553588164
2019-02-14,-0.22181618409774506
2019-02-15,1.0897366886036597
2019-02-19,0.17305649106815757
2019-02-20,0.20154331926489633
2019-02-21,-0.355637228210115
2019-02-22,0.6200132348426202
2019-02-25,0.13615235983950313
2019-02-26,-0.07157703845996899
2019-02-27,-0.04292717535602231
2019-02-28,-0.1862455181178002
2019-03-01,0.6243816609386332
2019-03-04,-0.3637611136035779
2019-03-05,-0.13600134665380237
2019-03-06,-0.6056823776193876
2019-03-07,-0.8365675092011693
2019-03-08,-0.20002169199805353
2019-03-11,1.450156682721615
2019-03-12,0.377102954054398
2019-03-13,0.6619219125552966
2019-03-14,-0.06396762334860417
2019-03-15,0.49401917867357703
2019-03-18,0.3626295285605874
2019-03-19,0.024758468811358902
2019-03-20,-0.3009520917791386
2019-03-21,1.1294391490786815
2019-03-22,-1.9246484213563897
2019-03-25,-0.07520959237162783
2019-03-26,0.7454459348291476
2019-03-27,-0.5229108966970708
2019-03-28,0.3790920335643655
2019-03-29,0.6304589411560979
2019-04-01,1.1859820608881133
2019-04-02,0.04898151775094561
2019-04-03,0.15735169965589435
2019-04-04,0.26532836301695895
2019-04-05,0.48399519498802945
2019-04-08,0.07625185097768217
2019-04-09,-0.5124740507806314
2019-04-10,0.34110449041342417
2019-04-11,-0.027774043972284
2019-04-12,0.676632386475462
2019-04-15,-0.06551785125665788
2019-04-16,0.0655608052875456
2019-04-17,-0.24472262266084233
2019-04-18,0.19691902439000764
2019-04-22,0.08621501075445348
2019-04-23,0.8991645825944916
2019-04-24,-0.22196313833867665
2019-04-25,-0.06156236614520694
2019-04-26,0.4656750466195625
2019-04-29,0.15675852750154373
2019-04-30,0.05104440414798184
2019-05-01,-0.7516705353676212
2019-05-02,-0.21586524451471245
2019-05-03,0.9787684622067694
2019-05-06,-0.4115226337448541
2019-05-07,-1.6699683751325356
2019-05-08,-0.13893826804137754
2019-05-09,-0.30256211952813805
2019-05-10,0.5023630805740975
2019-05-13,-2.51304481816762
2019-05-14,0.9043663989065198
2019-05-15,0.5857191810767937
2019-05-16,0.9261706436166639
2019-05-17,-0.6465129518662294
2019-05-20,-0.6611919752065765
2019-05-21,0.901532573249586
2019-05-22,-0.3071531859301535
2019-05-23,-1.221841474231622
2019-05-24,0.2268500426559905
2019-05-28,-0.9300594882519331
2019-05-29,-0.6710997834774912
2019-05-30,0.2731237146864851
2019-05-31,-1.3475025870085755
2019-06-03,-0.2542844415441281
2019-06-04,2.1706408243978403
2019-06-05,0.8662176327543625
2019-06-06,0.650274817315788
2019-06-07,1.000694556068349
2019-06-10,0.4589038409001711
2019-06-11,-0.024189567643917442
2019-06-12,-0.17657160599002797
2019-06-13,0.41263545696363924
2019-06-14,-0.1104962835984935
2019-06-17,0.0380057693084801
2019-06-18,1.0471199909586781
2019-06-19,0.2257129252799528
2019-06-20,0.9554393455451393
2019-06-21,-0.1453773187174212
2019-06-24,-0.12243150851376505
2019-06-25,-0.9808015434333961
2019-06-26,-0.09974429106739402
2019-06-27,0.3546274964442375
2019-06-28,0.514559996013908
2019-07-01,0.9078413019598219
2019-07-02,0.2604432299600168
2019-07-03,0.7995002244589156
2019-07-05,-0.11379225605047116
2019-07-08,-0.5494790830600227
2019-07-09,0.12467778545883768
2019-07-10,0.47779455625993617
2019-07-11,0.2344060156742156
2019-07-12,0.4477211076497456
2019-07-15,0.03324657315950663
2019-07-16,-0.3225287884695893
2019-07-17,-0.6804878697079131
2019-07-18,0.36609098614432956
2019-07-19,-0.5555041762384083
2019-07-22,0.24563378063549024
2019-07-23,0.7150177772555999
2019-07-24,0.46995500700204307
2019-07-25,-0.47775032398217343
2019-07-26,0.6700260239425715
2019-07-29,-0.18210513671633732
2019-07-30,-0.24547294249118723
2019-07-31,-1.0940531765566086
2019-08-01,-0.8707625468561075
2019-08-02,-0.7529648039042769
2019-08-05,-3.00729504990902
2019-08-06,1.4022889707734132
2019-08-07,0.059053220912197446
2019-08-08,1.962036770019826
2019-08-09,-0.6811607362769645
2019-08-12,-1.2173475338189244
2019-08-13,1.5551746856510285
2019-08-14,-2.9567467316006235
2019-08-15,0.2641496518802411
2019-08-16,1.4755063024559867
2019-08-19,1.204799643919019
2019-08-20,-0.7662960395233398
2019-08-21,0.8135895108402957
2019-08-22,-0.03081032771382608
2019-08-23,-2.568751781052292
2019-08-26,1.1058585883861216
2019-08-27,-0.39237578512222315
2019-08-28,0.7041971250333345
2019-08-29,1.2772655026821678
2019-08-30,-0.044402330157067293
2019-09-03,-0.5847409322791264
2019-09-04,1.135030752751165
2019-09-05,1.2855388683155278
2019-09-06,0.07725132929183864
2019-09-09,0.050299251783125776
2019-09-10,-0.023451411944119815
2019-09-11,0.7110827823778143
2019-09-12,0.34639079026459463
2019-09-13,-0.06639654246979321
2019-09-16,-0.30887647174430155
2019-09-17,0.2532119418452661
2019-09-18,0.05978567210838115
2019-09-19,-0.006655012206813193
2019-09-20,-0.4724256453893072
2019-09-23,-0.023471981836364897
2019-09-24,-0.7846779509760315
2019-09-25,0.5914888139479713
2019-09-26,-0.20834284452302398
2019-09-27,-0.5387342123606698
2019-09-30,0.4637522352644696
2019-10-01,-1.1894271637404863
2019-10-02,-1.7665172818196795
2019-10-03,0.8192977855840056
2019-10-04,1.3532089766972177
2019-10-07,-0.4314566802052999
2019-10-08,-1.5524518597072379
2019-10-09,0.9496232580738839
2019-10-10,0.6763649148770146
2019-10-11,1.0366740788454454
2019-10-14,-0.11138608409293482
2019-10-15,0.9900227634333181
2019-10-16,-0.16057009774956832
2019-10-17,0.2948856027120472
2019-10-18,-0.4377011152868593
2019-10-21,0.677913941611652
2019-10-22,-0.32667889950833695
2019-10-23,0.2909598844487604
2019-10-24,0.16340494752504764
2019-10-25,0.40949491615955846
2019-10-28,0.5636734134077059
2019-10-29,-0.029681926707925133
2019-10-30,0.3066976127320986
2019-10-31,-0.26631158455392434
2019-11-01,0.9263708248190117
2019-11-04,0.40180978379931176
2019-11-05,-0.11064452121256618
2019-11-06,0.022803063284171365
2019-11-07,0.35164507517084775
2019-11-08,0.24663992200306684
2019-11-11,-0.1909811404228079
2019-11-12,0.21081769132051953
2019-11-13,0.03234026551510727
2019-11-14,0.145603243288428
2019-11-15,0.7236170234388828
2019-11-18,0.07376210454705934
2019-11-19,-0.02885241709783548
2019-11-20,-0.3718744431029708
2019-11-21,-0.16086654710262271
2019-11-22,0.22235956777139076
2019-11-25,0.77503044404994
2019-11-26,0.2265783592035886
2019-11-27,0.44573901124194126
2019-11-29,-0.3708616465408432
2019-12-02,-0.8494702150912303
2019-12-03,-0.6706432032110077
2019-12-04,0.6170383585891059
2019-12-05,0.17976530366314858
2019-12-06,0.9134096059671526
2019-12-09,-0.314397592211868
2019-12-10,-0.11154839341844802
2019-12-11,0.2838790332678087
2019-12-12,0.8618926065314225
2019-12-13,0.059951475290676015
2019-12-16,0.6869775581917148
2019-12-17,0.021923542039936628
2019-12-18,0.006241551389951638
2019-12-19,0.4099165778662428
2019-12-20,0.4384142124714385
2019-12-23,0.15276168771760634
2019-12-24,0.003110291238339613
2019-12-26,0.532340891002292
2019-12-27,-0.024791052368833277
2019-12-30,-0.5513044678385759
2019-12-31,0.24291592038996335
2020-01-02,0.9352052890668316
2020-01-03,-0.7572219374679667
2020-01-06,0.38152559209754244
2020-01-07,-0.2812081288988577
2020-01-08,0.5329829782882545
2020-01-09,0.6780368392112379
2020-01-10,-0.287751946077508
2020-01-13,0.6877449841639516
2020-01-14,-0.1524856036875244
2020-01-15,0.22600626027780013
2020-01-16,0.8318270290104346
2020-01-17,0.31122105631595787
2020-01-21,-0.1958045634291583
2020-01-22,0.012072687429487416
2020-01-23,0.11470181347867925
2020-01-24,-0.8893060399040698
2020-01-27,-1.6029708754169758
2020-01-28,1.047935630120267
2020-01-29,-0.08257217679309425
2020-01-30,0.32450510066224236
2020-01-31,-1.8157858791045256
2020-02-03,0.7428539960917968
2020-02-04,1.5241132295276572
2020-02-05,1.1548341214432378
2020-02-06,0.3364709272310362
2020-02-07,-0.5329783468198346
2020-02-10,0.7465589317400267
2020-02-11,0.1733307992282329
2020-02-12,0.6442442720459907
2020-02-13,-0.1066834322870136
2020-02-14,0.16020099128191134
2020-02-18,-0.25771289057683333
2020-02-19,0.47810703556725453
2020-02-20,-0.4108089528712444
2020-02-21,-1.0298356420031296
2020-02-24,-3.316511102223141
2020-02-25,-3.030232604980565
2020-02-26,-0.3678287272190772
2020-02-27,-4.491137199173833
2020-02-28,-0.42018466991431414
2020-03-02,4.330683877860353
2020-03-03,-2.863281245791205
2020-03-04,4.203296483892505
2020-03-05,-3.324140237625328
2020-03-06,-1.6531002180446008
2020-03-09,-7.809469622034426
2020-03-10,5.174491490771715
2020-03-11,-4.8748444374240645
2020-03-12,-9.567707769403356
2020-03-13,8.548598958027132
2020-03-16,-10.94236449541034
2020-03-17,5.399232068055992
2020-03-18,-5.063307814710905
2020-03-19,0.21250039026861067
2020-03-20,-4.309426522617555
2020-03-23,-2.556800957129035
2020-03-24,9.060302421675171
2020-03-25,1.497012531226627
2020-03-26,5.838978094483194
2020-03-27,-2.978549993503843
2020-03-30,3.247577926571621
2020-03-31,-1.4905474822558107
2020-04-01,-4.500478608290326
2020-04-02,2.3075423353968283
2020-04-03,-1.4454267997876191
2020-04-06,6.716620049364197
2020-04-07,0.10196476871611182
2020-04-08,3.356845716004009
2020-04-09,1.521730423535339
2020-04-13,-0.9130230656767546
2020-04-14,2.9492821665461966
2020-04-15,-2.1247881371751154
2020-04-16,0.48241506958257574
2020-04-17,2.7015177353827857
2020-04-20,-1.7617685324817445
2020-04-21,-3.036365320907275
2020-04-22,2.2194914955203204
2020-04-23,-0.007153086005007303
2020-04-24,1.3938482618714998
2020-04-27,1.441846713226691
2020-04-28,-0.45987052668329254
2020-04-29,2.617860257343474
2020-04-30,-0.9310753351586709
2020-05-01,-2.6473027693044826
2020-05-04,0.2758101674881219
2020-05-05,0.9239060635567897
2020-05-06,-0.6778749644843263
2020-05-07,1.2066657690266602
2020-05-08,1.6546642369485998
2020-05-11,0.020514332351884157
2020-05-12,-1.9931721205827868
2020-05-13,-1.7685712804110465
2020-05-14,1.196704978626606
2020-05-15,0.45971854104396304
2020-05-18,3.045927321947839
2020-05-19,-1.027062680194435
2020-05-20,1.6987966644342878
2020-05-21,-0.6904080018152459
2020-05-22,0.1898828120351137
2020-05-26,1.2320896226552636
2020-05-27,1.487899964166317
2020-05-28,-0.18450423988889408
2020-05-29,0.4456175657553185
2020-06-01,0.40412660414197443
2020-06-02,0.8280256847571055
2020-06-03,1.3308312297687808
2020-06-04,-0.2626344856345386
2020-06-05,2.562909984889905
2020-06-08,1.2087502620438118
2020-06-09,-0.7456625857080179
2020-06-10,-0.558006698433533
2020-06-11,-5.764891051591247
2020-06-12,1.1975619227865941
2020-06-15,0.9335519290301075
2020-06-16,1.9247851495655777
2020-06-17,-0.4153974876629607
2020-06-18,0.03851969226313923
2020-06-19,-0.5714987788564829
2020-06-22,0.6415131619349257
2020-06-23,0.4603830041065571
2020-06-24,-2.5508988209524297
2020-06-25,1.072070450963336
2020-06-26,-2.375150685754246
2020-06-29,1.4697701091338944
2020-06-30,1.2809257146235042
2020-07-01,0.7004944478046227
2020-07-02,0.5507097667811323
2020-07-06,1.5437361467934396
2020-07-07,-1.0313871180474665
2020-07-08,0.7648721671055903
2020-07-09,-0.5692918912133971
2020-07-10,1.0210216507589687
2020-07-13,-0.8658713183032019
2020-07-14,1.295891308207997
2020-07-15,0.9187354096180211
2020-07-16,-0.32934497864895995
2020-07-17,0.28988563127627653
2020-07-20,0.8081676396877846
2020-07-21,0.21277878111247706
2020-07-22,0.5691905062500391
2020-07-23,-1.193162949291704
2020-07-24,-0.6440352739446431
2020-07-27,0.7292002670912678
2020-07-28,-0.6342165261806532
2020-07-29,1.2298712879091456
2020-07-30,-0.3567834376241419
2020-07-31,0.7902371362613625
2020-08-03,0.6951926183169199
2020-08-04,0.3862664085274581
2020-08-05,0.6211131119562507
2020-08-06,0.6684146580761885
2020-08-07,0.07179670312931208
2020-08-10,0.29889232398363497
2020-08-11,-0.825430205028499
2020-08-12,1.3941995119707506
2020-08-13,-0.1807582703942101
2020-08-14,0.0029554610069038034
2020-08-17,0.31767331064675997
2020-08-18,0.2160248386130048
2020-08-19,-0.41638109577650795
2020-08-20,0.31139225287510897
2020-08-21,0.3547234057812432
2020-08-24,1.013305964355915
2020-08-25,0.3499622180762385
2020-08-26,1.0025068178356689
2020-08-27,0.21869870099988642
2020-08-28,0.6459203612823705
2020-08-31,-0.3622301643843251
2020-09-01,0.9418345494347502
2020-09-02,1.446397347090489
2020-09-03,-3.4414406411204634
2020-09-04,-0.8164684014798973
2020-09-08,-2.7322866558434855
2020-09-09,1.9747538494884198
2020-09-10,-1.7363508750825818
2020-09-11,0.05088267722257456
2020-09-14,1.3171259928374202
2020-09-15,0.5052289580456115
2020-09-16,-0.39686246571604133
2020-09-17,-0.8795337872605224
2020-09-18,-1.1512478583352581
2020-09-21,-1.1129631757108016
2020-09-22,1.0184501267000323
2020-09-23,-2.3190965990062207
2020-09-24,0.2665595340545446
2020-09-25,1.6166717478911519
2020-09-28,1.6609233819552482
2020-09-29,-0.5445794344044685
2020-09-30,0.7581914907908605
2020-10-01,0.6419686227321142
2020-10-02,-0.9494266764299542
2020-10-05,1.7733121798107154
2020-10-06,-1.4215851970301396
2020-10-07,1.7406719956711836
2020-10-08,0.8862433276185744
2020-10-09,0.8930125897708807
2020-10-12,1.6087795428979534
2020-10-13,-0.6526291529114658
2020-10-14,-0.6283352295226807
2020-10-15,-0.12359678535122098
2020-10-16,-0.0604198779981413
2020-10-19,-1.5203344340590341
2020-10-20,0.400545221483517
2020-10-21,-0.18926688935684277
2020-10-22,0.5485113920602025
2020-10-23,0.33954063550376556
2020-10-26,-1.848008318363703
2020-10-27,-0.34477257924231397
2020-10-28,-3.4178544341956663
2020-10-29,1.0163409975260107
2020-10-30,-1.0424713421120835
2020-11-02,1.1208381054189198
2020-11-03,1.7656163092062638
2020-11-04,2.2348995282030826
2020-11-05,1.9502655478221165
2020-11-06,-0.022825868805531613
2020-11-09,1.2565626463275414
2020-11-10,-0.1466483667185159
2020-11-11,0.7428595539559879
2020-11-12,-0.9701045816334242
2020-11-13,1.3844438229020595
2020-11-16,1.2482575608382174
2020-11-17,-0.5378387367585669
2020-11-18,-1.2034820488719955
2020-11-19,0.42100358755212675
2020-11-20,-0.6847520618497582
2020-11-23,0.5994407154185755
2020-11-24,1.6113422653651677
2020-11-25,-0.15414349798807958
2020-11-27,0.2784805198978946
2020-11-30,-0.4427281006675554
2020-12-01,1.0937603149005382
2020-12-02,0.21038982170729081
2020-12-03,-0.027282960824248637
2020-12-04,0.8617697936028623
2020-12-07,-0.20550360856347316
2020-12-08,0.29261174686499025
2020-12-09,-0.8968710093364307
2020-12-10,-0.03269303433421911
2020-12-11,-0.11726967127339005
2020-12-14,-0.4477146930477516
2020-12-15,1.3519486165890493
2020-12-16,0.15690554513594357
2020-12-17,0.5592139748680891
2020-12-18,-0.3992748507559263
2020-12-21,-0.35756364713502853
2020-12-22,-0.16854546199452924
2020-12-23,0.08985869733197926
2020-12-24,0.38904106859862786
2020-12-28,0.859083618742118
2020-12-29,-0.19075030973317864
2020-12-30,0.1426562651130503
2020-12-31,0.5080904436671085
2021-01-04,-1.3614107151273314
2021-01-05,0.6887397164194509
2021-01-06,0.5978448531637426
2021-01-07,1.4857779088993883
2021-01-08,0.569740990211165
2021-01-11,-0.6740931559303776
2021-01-12,0.021125012679745758
2021-01-13,0.269310760553898
2021-01-14,-0.350200058982153
2021-01-15,-0.7292600949639683
2021-01-19,0.7852005169871168
2021-01-20,1.383864418205727
2021-01-21,0.09117319790714618
2021-01-22,-0.3539464002630055
2021-01-25,0.39438703124221597
2021-01-26,-0.15610938832760768
2021-01-27,-2.444037723820569
2021-01-28,0.8600298100591042
2021-01-29,-2.0019556739868105
2021-02-01,1.66453190390361
2021-02-02,1.4140289776489512
2021-02-03,0.07862283906077128
2021-02-04,1.1365927559602529
2021-02-05,0.3935886713102077
2021-02-08,0.7221822068591788
2021-02-09,-0.06658027054042837
2021-02-10,-0.04357869007082238
2021-02-11,0.16151762198992614
2021-02-12,0.49397139024141
2021-02-16,-0.08658522654039214
2021-02-17,0.022942177130103047
2021-02-18,-0.4256118274164167
2021-02-19,-0.1765985279383986
2021-02-22,-0.7691678395909007
2021-02-23,0.12143397509083442
2021-02-24,1.1019321165742557
2021-02-25,-2.4095676737359017
2021-02-26,-0.5152731546277822
2021-03-01,2.4240217119623875
2021-03-02,-0.780319373146432
2021-03-03,-1.3245690124720655
2021-03-04,-1.23749746398647
2021-03-05,1.8396787865191389
2021-03-08,-0.4978723908313998
2021-03-09,1.4277443429361325
2021-03-10,0.6224533609618943
2021-03-11,1.0139360187960689
2021-03-12,0.13465580525691134
2021-03-15,0.5963463426507998
2021-03-16,-0.12611493827815456
2021-03-17,0.3409948097278681
2021-03-18,-1.4549786239502316
2021-03-19,-0.18501586142525284
2021-03-22,0.7985111726473093
2021-03-23,-0.787105774798269
2021-03-24,-0.5083448603233287
2021-03-25,0.5625720684309332
2021-03-26,1.6114895537728824
2021-03-29,-0.05050210797131749
2021-03-30,-0.2653091418775677
2021-03-31,0.4053293127307178
2021-04-01,1.0799158443921986
2021-04-05,1.4353036028636357
2021-04-06,-0.0590513091243805
2021-04-07,0.11572518562126266
2021-04-08,0.4746917869424827
2021-04-09,0.7270116776210811
2021-04-12,0.03645882496785546
2021-04-13,0.29636143080555843
2021-04-14,-0.34151576805214745
2021-04-15,1.074246066831619
2021-04-16,0.3342250703200822
2021-04-19,-0.4912841556662273
2021-04-20,-0.7321475323070703
2021-04-21,0.946199457609187
2021-04-22,-0.9133025534095784
2021-04-23,1.084241939992947
2021-04-26,0.20874876007286325
2021-04-27,-0.021551598013536122
2021-04-28,-0.028752064408366085
2021-04-29,0.6372865234182346
2021-04-30,-0.6570428023834674
2021-05-03,0.21566826552239515
2021-05-04,-0.6169538535597319
2021-05-05,0.031306150949128586
2021-05-06,0.7985703844639147
2021-05-07,0.7278064520041871
2021-05-10,-0.9902531711429852
2021-05-11,-0.8924687680372578
2021-05-12,-2.1245469426852237
2021-05-13,1.2012597340675724
2021-05-14,1.535532784271454
2021-05-17,-0.2544401678798214
2021-05-18,-0.8615848484156974
2021-05-19,-0.26216305003951
2021-05-20,1.0757887725759474
2021-05-21,-0.08186436378253559
2021-05-24,1.01941146009783
2021-05-25,-0.22185032092034707
2021-05-26,0.19845595161389618
2021-05-27,0.052486042211841166
2021-05-28,0.17887185761875646
2021-06-01,-0.08808154455030026
2021-06-02,0.15727960938503038
