Price,Close
Ticker,SPY
Date,
2021-09-27,417.23590087890625
2021-09-28,408.827880859375
2021-09-29,409.5159912109375
2021-09-30,404.5107116699219
2021-10-01,409.3180236816406
2021-10-04,404.0393981933594
2021-10-05,408.2434997558594
2021-10-06,409.94012451171875
2021-10-07,413.48431396484375
2021-10-08,412.7302551269531
2021-10-11,409.7421875
2021-10-12,408.73358154296875
2021-10-13,410.2040710449219
2021-10-14,417.10400390625
2021-10-15,420.28057861328125
2021-10-18,421.5247802734375
2021-10-19,424.7767333984375
2021-10-20,426.4452209472656
2021-10-21,427.5574645996094
2021-10-22,427.11444091796875
2021-10-25,429.4049377441406
2021-10-26,429.79144287109375
2021-10-27,427.8873291015625
2021-10-28,432.0160217285156
2021-10-29,432.8926086425781
2021-11-01,433.63726806640625
2021-11-02,435.3905029296875
2021-11-03,438.0487060546875
2021-11-04,440.1130065917969
2021-11-05,441.6399841308594
2021-11-08,442.01708984375
2021-11-09,440.5560302734375
2021-11-10,437.01190185546875
2021-11-11,437.1531982421875
2021-11-12,440.4523620605469
2021-11-15,440.6031188964844
2021-11-16,442.34698486328125
2021-11-17,441.2724609375
2021-11-18,442.77117919921875
2021-11-19,441.9793395996094
2021-11-22,440.7351989746094
2021-11-23,441.31951904296875
2021-11-24,442.497802734375
2021-11-26,432.6286926269531
2021-11-29,437.93560791015625
2021-11-30,429.41436767578125
2021-12-01,424.6448059082031
2021-12-02,431.1488037109375
2021-12-03,427.3972473144531
2021-12-06,432.45904541015625
2021-12-07,441.4043884277344
2021-12-08,442.5732116699219
2021-12-09,439.5851745605469
2021-12-10,443.72308349609375
2021-12-13,439.7925109863281
2021-12-14,436.7667236328125
2021-12-15,443.5912170410156
2021-12-16,439.679443359375
2021-12-17,434.9999694824219
2021-12-20,430.3743896484375
2021-12-21,438.01739501953125
2021-12-22,442.3970642089844
2021-12-23,445.14971923828125
2021-12-27,451.44952392578125
2021-12-28,451.0805969238281
2021-12-29,451.6576232910156
2021-12-30,450.4089660644531
2021-12-31,449.27386474609375
2022-01-03,451.8751220703125
2022-01-04,451.7237548828125
2022-01-05,443.0497741699219
2022-01-06,442.633544921875
2022-01-07,440.883544921875
2022-01-10,440.33489990234375
2022-01-11,444.34564208984375
2022-01-12,445.54693603515625
2022-01-13,439.4079895019531
2022-01-14,439.5876159667969
2022-01-18,431.802734375
2022-01-19,427.31915283203125
2022-01-20,422.58941650390625
2022-01-21,414.2938232421875
2022-01-24,416.0531921386719
2022-01-25,410.9736633300781
2022-01-26,409.9425354003906
2022-01-27,407.91827392578125
2022-01-28,418.0490417480469
2022-01-31,425.5786437988281
2022-02-01,428.4541931152344
2022-02-02,432.6162414550781
2022-02-03,422.44757080078125
2022-02-04,424.43402099609375
2022-02-07,423.0718994140625
2022-02-08,426.5528869628906
2022-02-09,432.79595947265625
2022-02-10,425.0205078125
2022-02-11,416.6396484375
2022-02-14,415.277587890625
2022-02-15,421.9746398925781
2022-02-16,422.44757080078125
2022-02-17,413.423583984375
2022-02-18,410.7466125488281
2022-02-22,406.33856201171875
2022-02-23,399.13067626953125
2022-02-24,405.1372985839844
2022-02-25,414.076171875
2022-02-28,413.0167541503906
2022-03-01,406.7264709472656
2022-03-02,414.2086486816406
2022-03-03,412.1465148925781
2022-03-04,408.7979736328125
2022-03-07,396.7469177246094
2022-03-08,393.739013671875
2022-03-09,404.29541015625
2022-03-10,402.4697265625
2022-03-11,397.3524169921875
2022-03-14,394.44842529296875
2022-03-15,403.12249755859375
2022-03-16,412.0614013671875
2022-03-17,417.2166442871094
2022-03-18,421.786376953125
2022-03-21,421.66302490234375
2022-03-22,426.5970764160156
2022-03-23,421.10321044921875
2022-03-24,427.4510498046875
2022-03-25,429.53851318359375
2022-03-28,432.5938415527344
2022-03-29,437.9454345703125
2022-03-30,435.2411804199219
2022-03-31,428.5422668457031
2022-04-01,429.7568054199219
2022-04-04,433.4383544921875
2022-04-05,427.9634094238281
2022-04-06,423.68408203125
2022-04-07,425.8190002441406
2022-04-08,424.6803894042969
2022-04-11,417.4216003417969
2022-04-12,415.875
2022-04-13,420.6382751464844
2022-04-14,415.4005432128906
2022-04-18,415.57135009765625
2022-04-19,422.2797546386719
2022-04-20,421.9666442871094
2022-04-21,415.6567687988281
2022-04-22,404.2514953613281
2022-04-25,406.59515380859375
2022-04-26,394.8197937011719
2022-04-27,395.92999267578125
2022-04-28,405.9309387207031
2022-04-29,390.9294738769531
2022-05-02,393.2826843261719
2022-05-03,395.08551025390625
2022-05-04,407.1170349121094
2022-05-05,392.6469421386719
2022-05-06,390.3032531738281
2022-05-09,377.8067932128906
2022-05-10,378.6797180175781
2022-05-11,372.66400146484375
2022-05-12,372.2749328613281
2022-05-13,381.1751708984375
2022-05-16,379.62860107421875
2022-05-17,387.4377136230469
2022-05-18,371.8194580078125
2022-05-19,369.5422058105469
2022-05-20,369.7035217285156
2022-05-23,376.6207275390625
2022-05-24,373.7456359863281
2022-05-25,377.0477294921875
2022-05-26,384.5816650390625
2022-05-27,394.02276611328125
2022-05-31,391.8119201660156
2022-06-01,388.64276123046875
2022-06-02,396.0438537597656
2022-06-03,389.5442199707031
2022-06-06,390.7303161621094
2022-06-07,394.4782409667969
2022-06-08,390.18939208984375
2022-06-09,380.9095764160156
2022-06-10,369.8648681640625
2022-06-13,355.82171630859375
2022-06-14,354.7495422363281
2022-06-15,359.80694580078125
2022-06-16,347.8988342285156
2022-06-17,348.6487731933594
2022-06-21,357.4255065917969
2022-06-22,356.7774963378906
2022-06-23,360.27484130859375
2022-06-24,371.7293701171875
2022-06-27,370.3094482421875
2022-06-28,362.74298095703125
2022-06-29,362.44757080078125
2022-06-30,359.50299072265625
2022-07-01,363.3052673339844
2022-07-05,363.9913635253906
2022-07-06,365.220703125
2022-07-07,370.690673828125
2022-07-08,370.3857727050781
2022-07-11,366.154541015625
2022-07-12,362.9145202636719
2022-07-13,361.0086669921875
2022-07-14,360.13189697265625
2022-07-15,367.0123291015625
2022-07-18,363.9818420410156
2022-07-19,373.8163757324219
2022-07-20,376.1986999511719
2022-07-21,380.0296630859375
2022-07-22,376.50372314453125
2022-07-25,376.96112060546875
2022-07-26,372.5012512207031
2022-07-27,382.1737976074219
2022-07-28,386.9671936035156
2022-07-29,392.6086730957031
2022-08-01,391.4460144042969
2022-08-02,388.863525390625
2022-08-03,394.952880859375
2022-08-04,394.6861267089844
2022-08-05,394.01910400390625
2022-08-08,393.5615539550781
2022-08-09,391.9988098144531
2022-08-10,400.2323303222656
2022-08-11,400.2323303222656
2022-08-12,407.00787353515625
2022-08-15,408.6850280761719
2022-08-16,409.48553466796875
2022-08-17,406.57904052734375
2022-08-18,407.76068115234375
2022-08-19,402.2812805175781
2022-08-22,393.90472412109375
2022-08-23,392.9517822265625
2022-08-24,394.20965576171875
2022-08-25,399.77490234375
2022-08-26,386.2429504394531
2022-08-29,383.6889953613281
2022-08-30,379.4769592285156
2022-08-31,376.5894470214844
2022-09-01,377.7711486816406
2022-09-02,373.7877502441406
2022-09-06,372.37744140625
2022-09-07,379.0671691894531
2022-09-08,381.54486083984375
2022-09-09,387.4722900390625
2022-09-12,391.6366271972656
2022-09-13,374.6073303222656
2022-09-14,376.0367736816406
2022-09-15,371.7674865722656
2022-09-16,368.93133544921875
2022-09-19,371.7923278808594
2022-09-20,367.5247497558594
2022-09-21,361.11370849609375
2022-09-22,358.0804138183594
2022-09-23,352.08087158203125
2022-09-26,348.59783935546875
2022-09-27,347.70794677734375
2022-09-28,354.549560546875
2022-09-29,347.14337158203125
2022-09-30,341.7752990722656
2022-10-03,350.7986145019531
2022-10-04,361.66864013671875
2022-10-05,360.82659912109375
2022-10-06,357.10443115234375
2022-10-07,347.14337158203125
2022-10-10,344.4927978515625
2022-10-11,342.3111572265625
2022-10-12,341.18206787109375
2022-10-13,350.1861877441406
2022-10-14,342.2059326171875
2022-10-17,350.99957275390625
2022-10-18,355.12371826171875
2022-10-19,352.60711669921875
2022-10-20,349.6503601074219
2022-10-21,358.1473693847656
2022-10-24,362.5298767089844
2022-10-25,368.3189392089844
2022-10-26,365.5439758300781
2022-10-27,363.59197998046875
2022-10-28,372.2420959472656
2022-10-31,369.5533142089844
2022-11-01,367.9361572265625
2022-11-02,358.70233154296875
2022-11-03,355.00885009765625
2022-11-04,360.1185302734375
2022-11-07,363.56329345703125
2022-11-08,365.52490234375
2022-11-09,357.99432373046875
2022-11-10,377.6675720214844
2022-11-11,381.32281494140625
2022-11-14,378.0790100097656
2022-11-15,381.3037109375
2022-11-16,378.3948059082031
2022-11-17,377.2369384765625
2022-11-18,378.94976806640625
2022-11-21,377.5718994140625
2022-11-22,382.6528625488281
2022-11-23,385.0642395019531
2022-11-25,384.97808837890625
2022-11-28,378.8349304199219
2022-11-29,378.1842956542969
2022-11-30,390.0973205566406
2022-12-01,389.8102722167969
2022-12-02,389.3605651855469
2022-12-05,382.3562316894531
2022-12-06,376.8446350097656
2022-12-07,376.2035827636719
2022-12-08,379.1507263183594
2022-12-09,376.3183288574219
2022-12-12,381.7438659667969
2022-12-13,384.63360595703125
2022-12-14,382.1744079589844
2022-12-15,372.8258056640625
2022-12-16,368.42425537109375
2022-12-19,365.29998779296875
2022-12-20,365.7998962402344
2022-12-21,371.2695617675781
2022-12-22,365.9729309082031
2022-12-23,368.0780944824219
2022-12-27,366.6265869140625
2022-12-28,362.0702209472656
2022-12-29,368.5875549316406
2022-12-30,367.6167297363281
2023-01-03,366.0690612792969
2023-01-04,368.8951416015625
2023-01-05,364.6848449707031
2023-01-06,373.0478515625
2023-01-09,372.83636474609375
2023-01-10,375.45098876953125
2023-01-11,380.1995849609375
2023-01-12,381.5838928222656
2023-01-13,383.0643005371094
2023-01-17,382.3624572753906
2023-01-18,376.3257751464844
2023-01-19,373.5862121582031
2023-01-20,380.5457458496094
2023-01-23,385.11175537109375
2023-01-24,384.69842529296875
2023-01-25,384.84259033203125
2023-01-26,389.0721130371094
2023-01-27,389.9660949707031
2023-01-30,385.07330322265625
2023-01-31,390.7351379394531
2023-02-01,394.88775634765625
2023-02-02,400.6361389160156
2023-02-03,396.3777770996094
2023-02-06,393.9554138183594
2023-02-07,399.10772705078125
2023-02-08,394.74359130859375
2023-02-09,391.3215026855469
2023-02-10,392.23468017578125
2023-02-13,396.8392028808594
2023-02-14,396.6565246582031
2023-02-15,397.94464111328125
2023-02-16,392.4653625488281
2023-02-17,391.4848937988281
2023-02-21,383.63134765625
2023-02-22,383.1027526855469
2023-02-23,385.140625
2023-02-24,381.0263366699219
2023-02-27,382.32403564453125
2023-02-28,380.91107177734375
2023-03-01,379.4498596191406
2023-03-02,382.4009704589844
2023-03-03,388.53387451171875
2023-03-06,388.802978515625
2023-03-07,382.84320068359375
2023-03-08,383.46795654296875
2023-03-09,376.39306640625
2023-03-10,370.9619140625
2023-03-13,370.4331970214844
2023-03-14,376.55645751953125
2023-03-15,374.20135498046875
2023-03-16,380.76678466796875
2023-03-17,376.3146057128906
2023-03-20,379.93310546875
2023-03-21,384.9218444824219
2023-03-22,378.36029052734375
2023-03-23,379.3830871582031
2023-03-24,381.8726501464844
2023-03-27,382.586669921875
2023-03-28,381.7279357910156
2023-03-29,387.2762451171875
2023-03-30,389.5438537597656
2023-03-31,395.0343322753906
2023-04-03,396.5397033691406
2023-04-04,394.339599609375
2023-04-05,393.30712890625
2023-04-06,394.8413391113281
2023-04-10,395.2466125488281
2023-04-11,395.3527526855469
2023-04-12,393.74127197265625
2023-04-13,398.9712829589844
2023-04-14,397.9967041015625
2023-04-17,399.4248046875
2023-04-18,399.6853332519531
2023-04-19,399.6177673339844
2023-04-20,397.4370422363281
2023-04-21,397.74578857421875
2023-04-24,398.1607666015625
2023-04-25,391.84039306640625
2023-04-26,390.1806945800781
2023-04-27,397.9484558105469
2023-04-28,401.344970703125
2023-05-01,400.9397277832031
2023-05-02,396.4335632324219
2023-05-03,393.7123718261719
2023-05-04,390.9237365722656
2023-05-05,398.1607666015625
2023-05-08,398.2668762207031
2023-05-09,396.52032470703125
2023-05-10,398.3730163574219
2023-05-11,397.6782531738281
2023-05-12,397.1572265625
2023-05-15,398.5273742675781
2023-05-16,395.86419677734375
2023-05-17,400.66961669921875
2023-05-18,404.52923583984375
2023-05-19,403.940673828125
2023-05-22,404.1047058105469
2023-05-23,399.5695495605469
2023-05-24,396.6746826171875
2023-05-25,400.10992431640625
2023-05-26,405.29156494140625
2023-05-30,405.4460144042969
2023-05-31,403.19769287109375
2023-06-01,407.02850341796875
2023-06-02,412.91461181640625
2023-06-05,412.12335205078125
2023-06-06,413.0207214355469
2023-06-07,411.5925598144531
2023-06-08,414.0821228027344
2023-06-09,414.8251037597656
2023-06-12,418.5883483886719
2023-06-13,421.34808349609375
2023-06-14,421.8498840332031
2023-06-15,427.0798034667969
2023-06-16,425.62506103515625
2023-06-20,423.4168701171875
2023-06-21,421.2474060058594
2023-06-22,422.7679443359375
2023-06-23,419.57183837890625
2023-06-26,417.8575744628906
2023-06-27,422.43865966796875
2023-06-28,422.6517333984375
2023-06-29,424.31756591796875
2023-06-30,429.3248596191406
2023-07-03,429.8188171386719
2023-07-05,429.1795654296875
2023-07-06,425.8187561035156
2023-07-07,424.7436828613281
2023-07-10,425.8187561035156
2023-07-11,428.5306396484375
2023-07-12,431.97857666015625
2023-07-13,435.4071044921875
2023-07-14,435.13592529296875
2023-07-17,436.6468200683594
2023-07-18,439.89141845703125
2023-07-19,440.8695373535156
2023-07-20,437.9446716308594
2023-07-21,437.9446716308594
2023-07-24,439.90106201171875
2023-07-25,441.1020202636719
2023-07-26,441.1697998046875
2023-07-27,438.2448425292969
2023-07-28,442.5354309082031
2023-07-31,443.3780517578125
2023-08-01,442.1092834472656
2023-08-02,435.95916748046875
2023-08-03,434.7098083496094
2023-08-04,432.7436828613281
2023-08-07,436.5209045410156
2023-08-08,434.62261962890625
2023-08-09,431.717041015625
2023-08-10,431.87200927734375
2023-08-11,431.6202087402344
2023-08-14,434.00274658203125
2023-08-15,428.9471740722656
2023-08-16,425.7994079589844
2023-08-17,422.554931640625
2023-08-18,422.7582702636719
2023-08-21,425.50885009765625
2023-08-22,424.3563232421875
2023-08-23,429.08270263671875
2023-08-24,423.1360168457031
2023-08-25,426.1190185546875
2023-08-28,428.8211975097656
2023-08-29,435.0196838378906
2023-08-30,436.8114929199219
2023-08-31,436.1722717285156
2023-09-01,436.9857482910156
2023-09-05,435.0971984863281
2023-09-06,432.1722412109375
2023-09-07,430.8454284667969
2023-09-08,431.4942932128906
2023-09-11,434.3320617675781
2023-09-12,431.94952392578125
2023-09-13,432.453125
2023-09-14,436.1819152832031
2023-09-15,430.92669677734375
2023-09-18,431.1794128417969
2023-09-19,430.2851867675781
2023-09-20,426.3294372558594
2023-09-21,419.2829284667969
2023-09-22,418.3401184082031
2023-09-25,420.0993347167969
2023-09-26,413.9275207519531
2023-09-27,414.0927734375
2023-09-28,416.493408203125
2023-09-29,415.4825744628906
2023-10-02,415.3174133300781
2023-10-03,409.7579650878906
2023-10-04,412.7417907714844
2023-10-05,412.5862731933594
2023-10-06,417.4847717285156
2023-10-09,420.15765380859375
2023-10-10,422.34454345703125
2023-10-11,424.07452392578125
2023-10-12,421.4892272949219
2023-10-13,419.3898010253906
2023-10-16,423.80242919921875
2023-10-17,423.7829284667969
2023-10-18,418.13604736328125
2023-10-19,414.46209716796875
2023-10-20,409.3691711425781
2023-10-23,408.6596984863281
2023-10-24,411.7406921386719
2023-10-25,405.8313293457031
2023-10-26,400.97161865234375
2023-10-27,399.15411376953125
2023-10-30,403.92633056640625
2023-10-31,406.4631042480469
2023-11-01,410.7978820800781
2023-11-02,418.6706237792969
2023-11-03,422.49029541015625
2023-11-06,423.4621887207031
2023-11-07,424.6673889160156
2023-11-08,424.9784851074219
2023-11-09,421.66412353515625
2023-11-10,428.2441101074219
2023-11-13,427.8359680175781
2023-11-14,436.1362609863281
2023-11-15,437.0595397949219
2023-11-16,437.59417724609375
2023-11-17,438.138427734375
2023-11-20,441.5110778808594
2023-11-21,440.5487976074219
2023-11-22,442.2496643066406
2023-11-24,442.5218200683594
2023-11-27,441.7248840332031
2023-11-28,442.1622314453125
2023-11-29,441.8512268066406
2023-11-30,443.5909423828125
2023-12-01,446.2151794433594
2023-12-04,443.8728332519531
2023-12-05,443.7853698730469
2023-12-06,441.99700927734375
2023-12-07,445.36962890625
2023-12-08,447.2843322753906
2023-12-11,449.02410888671875
2023-12-12,451.0749206542969
2023-12-13,457.2952575683594
2023-12-14,458.76287841796875
2023-12-15,458.007568359375
2023-12-18,460.5838317871094
2023-12-19,463.38458251953125
2023-12-20,456.9633483886719
2023-12-21,461.2962951660156
2023-12-22,462.223388671875
2023-12-26,464.17510986328125
2023-12-27,465.01434326171875
2023-12-28,465.1899719238281
2023-12-29,463.8432922363281
